ID,Total Clients,Text Clients,Image Clients,Config ID,Config Composition,Response Time,Counter,Text Counter,Image Counter,Request,Http,Compression,Cache
591,15,0,15,39,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandlerLRU.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o,/home/roberto/dana//components/time/DateUtil.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14,11:time.DateUtil:15,11:time.Calendar:16|",110484,64,0,64,2,2,1,3
592,15,5,10,39,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandlerLRU.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o,/home/roberto/dana//components/time/DateUtil.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14,11:time.DateUtil:15,11:time.Calendar:16|",127760,212,145,67,2,2,1,3
593,15,8,7,39,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandlerLRU.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o,/home/roberto/dana//components/time/DateUtil.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14,11:time.DateUtil:15,11:time.Calendar:16|",111784,297,245,52,2,2,1,3
594,15,10,5,39,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandlerLRU.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o,/home/roberto/dana//components/time/DateUtil.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14,11:time.DateUtil:15,11:time.Calendar:16|",101684,556,518,38,2,2,1,3
595,15,15,0,39,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandlerLRU.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o,/home/roberto/dana//components/time/DateUtil.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14,11:time.DateUtil:15,11:time.Calendar:16|",81995,1047,1042,5,2,2,1,3
596,30,0,30,39,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandlerLRU.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o,/home/roberto/dana//components/time/DateUtil.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14,11:time.DateUtil:15,11:time.Calendar:16|",132552,78,0,78,2,2,1,3
597,30,10,20,39,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandlerLRU.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o,/home/roberto/dana//components/time/DateUtil.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14,11:time.DateUtil:15,11:time.Calendar:16|",150809,198,115,82,2,2,1,3
598,30,15,15,39,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandlerLRU.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o,/home/roberto/dana//components/time/DateUtil.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14,11:time.DateUtil:15,11:time.Calendar:16|",136943,446,382,64,2,2,1,3
599,30,20,10,39,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandlerLRU.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o,/home/roberto/dana//components/time/DateUtil.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14,11:time.DateUtil:15,11:time.Calendar:16|",134733,552,496,56,2,2,1,3
600,30,30,0,39,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandlerLRU.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o,/home/roberto/dana//components/time/DateUtil.o,/home/roberto/dana//components/time/Calendar.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14,11:time.DateUtil:15,11:time.Calendar:16|",107666,1202,1186,16,2,2,1,3
601,7,0,7,40,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandler.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14|",88857,54,0,54,2,2,1,1
602,7,2,5,40,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandler.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14|",96415,185,130,55,2,2,1,1
603,7,4,3,40,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandler.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14|",94823,419,368,51,2,2,1,1
604,7,5,2,40,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandler.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14|",67160,517,482,35,2,2,1,1
605,7,7,0,40,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandler.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14|",68491,972,970,2,2,2,1,1
606,15,0,15,40,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandler.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14|",107129,63,0,63,2,2,1,1
607,15,5,10,40,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandler.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14|",125292,214,150,64,2,2,1,1
608,15,8,7,40,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandler.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14|",112836,295,237,58,2,2,1,1
609,15,10,5,40,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandler.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14|",97563,524,484,40,2,2,1,1
610,15,15,0,40,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandler.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14|",81758,1060,1054,6,2,2,1,1
611,30,0,30,40,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandler.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14|",133142,77,0,77,2,2,1,1
612,30,10,20,40,"|../repository/TCPNetwork.o,/home/roberto/dana//components/net/TCP.o,../repository/request/RequestHandlerPT.o,../repository/app_protocols/HTTPProtocol.o,../repository/http/HTTPHeader1_0.o,../repository/http/handler/GET/HTTPGETCHCMP.o,../repository/http/util/HTTPUtil.o,/home/roberto/dana//components/io/File.o,/home/roberto/dana//components/data/StringUtil.o,/home/roberto/dana//components/data/adt/List.o,../repository/compression/GZ.o,../repository/cache/CacheHandler.o,/home/roberto/dana//components/compress/Compressor.gzip.o,/home/roberto/dana//components/compress/algorithm/StreamCompression.deflate.o,/home/roberto/dana//components/data/checksum/CRC32.o|0:net.TCPSocket:1,0:net.TCPServerSocket:1,0:request.RequestHandler:2,2:app_protocols.AppProtocol:3,3:http.HTTPHeader:4,4:http.handler.GET.HTTPGET:5,4:http.util.HTTPUtil:6,6:io.FileSystem:7,6:data.StringUtil:8,8:data.adt.List:9,5:io.File:7,5:compression.Compression:10,5:cache.CacheHandler:11,5:io.FileSystem:7,10:io.File:7,10:compress.Compressor-gzip:12,12:compress.algorithm.StreamCompression-deflate:13,12:data.checksum.CRC32:14|",148335,186,105,81,2,2,1,1
